id_cliente,nome,data_nascimento,genero,cidade_residencia,estado_residencia,profissao,renda_mensal,nivel_educacional,qtd_dependentes,data_cadastro
C04703,Larissa Caldeira,1949-09-01,Outro,Londrina,PR,Diretor de cinema,12672.55,Superior,4,2020-10-08
C04704,Vinicius Barbosa,1971-03-10,Masculino,Londrina,PR,Marechal,14834.51,Pós,0,2021-07-20
C04705,Helena da Luz,1979-05-05,Masculino,Londrina,PR,Redator,13183.45,Superior,1,2020-11-04
C04706,Juliana da Mata,1965-09-25,Outro,Londrina,PR,Guia turistico,8400.94,Fundamental,0,2023-02-08
C04707,Alícia da Conceição,1968-12-09,Feminino,Londrina,PR,Treinador,15774.01,Técnico,2,2022-11-13
C04708,Giovanna Nogueira,1989-02-05,Masculino,Londrina,PR,Carpinteiro,4234.41,Técnico,0,2024-03-16
C04709,Isabelly Cardoso,2000-01-09,Outro,Londrina,PR,Guarda roupeiro,8727.77,Técnico,0,2021-01-13
C04710,Lorenzo Lima,1945-06-07,Outro,Londrina,PR,Lixeiro/Coletor de lixo,18641.7,Médio,4,2023-07-31
C04711,Diogo Souza,1986-03-18,Outro,Londrina,PR,Psicopedagogo,16305.17,Pós,3,2021-02-06
C04712,Sophia Oliveira,2002-01-11,Outro,Londrina,PR,Podólogo,12433.04,Superior,2,2022-01-13
C04713,Cecília Almeida,2003-08-17,Feminino,Londrina,PR,Gerente de inovações ou novos negócios,2323.5,Superior,3,2022-08-16
C04714,Sophie das Neves,1986-04-06,Feminino,Londrina,PR,Arrumadeira,12402.42,Fundamental,1,2020-10-10
C04715,Isabelly Melo,1969-08-08,Feminino,Londrina,PR,Somelier,18687.4,Técnico,1,2025-01-09
C04716,Ana Clara Rezende,1959-05-28,Masculino,Londrina,PR,Engenheiro civil,18577.16,Técnico,0,2021-06-29
C04717,Dra. Daniela Melo,2004-05-02,Feminino,Londrina,PR,Jornalista,6396.96,Fundamental,0,2021-08-22
C04718,Clarice Fogaça,1979-07-16,Masculino,Londrina,PR,Compositor,13866.0,Técnico,1,2025-06-13
C04719,Danilo Pereira,1995-02-27,Feminino,Londrina,PR,Intérprete e tradutor de língua de sinais,6409.27,Técnico,1,2021-04-10
C04720,Sr. Emanuel Gomes,1945-09-12,Masculino,Londrina,PR,Instrumentador cirúrgico,5603.32,Pós,0,2020-11-05
C04721,Dr. Luiz Fernando Rocha,1977-08-23,Feminino,Londrina,PR,Cantor,1541.63,Fundamental,1,2023-03-14
C04722,Natália Pires,1948-06-10,Masculino,Londrina,PR,Operador de bombas,16344.24,Superior,2,2023-06-05
C04723,Vicente Moura,1953-12-21,Outro,Londrina,PR,Motofrete,18888.46,Fundamental,0,2024-07-15
C04724,Sofia Pereira,2007-07-04,Outro,Londrina,PR,Astrofísico,16200.65,Superior,2,2021-01-18
C04725,Dra. Kamilly Fernandes,1963-10-27,Outro,Londrina,PR,Ortoptista,13771.31,Pós,1,2023-11-24
C04726,Srta. Nina da Mata,1948-08-28,Masculino,Londrina,PR,Instrutor,11380.67,Técnico,2,2022-09-07
C04727,Fernanda Cunha,1956-02-14,Masculino,Londrina,PR,Argumentista,17321.83,Pós,1,2024-12-06
C04728,João Guilherme Martins,1970-02-24,Outro,Londrina,PR,Sociólogo,7578.87,Técnico,2,2024-01-19
C04729,Luigi Viana,1966-10-13,Masculino,Londrina,PR,Produtor de multimídia,1762.91,Pós,0,2021-11-29
C04730,Nicole Moraes,2003-10-15,Feminino,Londrina,PR,Aviador,13466.6,Pós,1,2025-03-04
C04731,Luiz Gustavo Oliveira,1982-06-05,Masculino,Londrina,PR,Dançarino,3902.73,Superior,1,2024-08-14
C04732,Cauê Novaes,1949-03-25,Outro,Londrina,PR,Estatístico,6907.86,Superior,4,2022-05-18
C04733,Vitor Hugo Cardoso,1955-10-27,Masculino,Londrina,PR,Continuista,18260.16,Médio,1,2022-11-03
C04734,Dr. Rodrigo Teixeira,1984-03-09,Masculino,Londrina,PR,Cambista,8186.45,Superior,2,2022-06-05
C04735,João Felipe Duarte,1968-04-09,Outro,Londrina,PR,Pizzaiolo,14293.81,Fundamental,1,2023-04-20
C04736,Dr. Bernardo Teixeira,1994-07-23,Masculino,Londrina,PR,Personal stylist,17654.59,Fundamental,1,2023-07-02
C04737,Ana Clara Farias,1949-03-03,Masculino,Londrina,PR,Necromaquiador,2720.67,Superior,1,2024-09-17
C04738,Isabella Costela,1958-12-01,Masculino,Londrina,PR,Pianista,3597.36,Pós,3,2020-08-23
C04739,Luiz Henrique Mendes,2005-08-19,Masculino,Londrina,PR,Cartunista,10758.57,Técnico,1,2020-07-30
C04740,Rafael Cardoso,1977-11-27,Outro,Londrina,PR,Psicomotricista,3758.8,Técnico,1,2024-02-01
C04741,Ana Júlia Correia,1977-02-16,Masculino,Londrina,PR,Contábil,8090.79,Fundamental,0,2025-05-31
C04742,Enrico Nunes,1962-10-04,Masculino,Londrina,PR,Agente comunitário de saúde,8675.79,Médio,1,2021-04-09
C04743,Srta. Maria Fernanda da Conceição,2004-07-31,Feminino,Londrina,PR,Tecnólogo em jogos digitais,14918.33,Técnico,1,2021-10-07
C04744,Eduarda Vieira,1981-05-18,Masculino,Londrina,PR,Auxiliar administrativo,19854.28,Médio,2,2023-05-13
C04745,Alexandre Gomes,1962-12-25,Feminino,Londrina,PR,Cartunista,4466.29,Técnico,2,2024-12-30
C04746,Bernardo da Cruz,1978-11-24,Feminino,Londrina,PR,Técnico em desporto,19835.6,Superior,1,2022-07-25
C04747,Enrico da Conceição,1969-12-05,Feminino,Londrina,PR,Vigilante noturno/diurno,17289.87,Pós,3,2023-01-03
C04748,Rafael Cavalcanti,1990-06-07,Outro,Londrina,PR,Mestre-de-obras,15853.45,Pós,0,2023-09-09
C04749,Vitor Hugo Gomes,1988-11-07,Masculino,Londrina,PR,Tintureiro,5017.66,Pós,0,2023-10-12
C04750,Sra. Maitê Pinto,1947-06-03,Outro,Londrina,PR,Oficial de justiça,15333.09,Fundamental,1,2025-02-09
C04751,Srta. Daniela Rezende,1953-08-08,Outro,Londrina,PR,Bibliotecário,5694.9,Pós,3,2020-07-19
C04752,Maria Fernanda Novaes,1944-09-12,Feminino,Londrina,PR,Major,8664.6,Superior,1,2020-09-28
C04753,João Lucas Ferreira,1995-04-24,Masculino,Londrina,PR,Líder comunitário,2173.02,Médio,4,2021-06-16
C04754,Agatha Freitas,1974-06-22,Outro,Londrina,PR,Estilista,8075.3,Superior,0,2024-07-16
C04755,Luiz Otávio Vieira,1981-08-11,Feminino,Londrina,PR,Judoca,9187.37,Fundamental,1,2023-07-31
C04756,Gustavo Henrique Cunha,1952-03-12,Feminino,Londrina,PR,Aeroviário,17447.13,Fundamental,2,2020-08-04
C04757,Juliana da Mata,2004-05-28,Masculino,Londrina,PR,Gestor de tecnologia da informação,12501.0,Técnico,0,2024-01-11
C04758,Joana Sales,1957-07-28,Masculino,Londrina,PR,Técnico em edificações,12468.38,Pós,0,2020-09-11
C04759,Manuela Correia,1970-04-23,Outro,Londrina,PR,Berçarista,19928.51,Superior,0,2025-05-31
C04760,Paulo Carvalho,1980-09-13,Outro,Londrina,PR,Catador de carangueijos,16500.34,Superior,0,2022-05-25
C04761,Luiz Miguel Viana,1953-12-28,Feminino,Londrina,PR,Locutor,11436.01,Pós,0,2024-08-08
C04762,Marcela Nascimento,1967-09-21,Masculino,Londrina,PR,Jogador de boliche,17385.15,Fundamental,1,2020-10-28
C04763,Lucca das Neves,1958-01-10,Feminino,Londrina,PR,Escritor,13799.24,Médio,2,2021-05-02
C04764,Elisa Correia,1946-11-26,Feminino,Londrina,PR,Educador,16590.33,Médio,3,2024-12-06
C04765,Melissa Aragão,1952-06-27,Feminino,Londrina,PR,Promotor público/de justiça,17220.13,Fundamental,3,2023-07-10
C04766,Julia Oliveira,2005-08-15,Outro,Londrina,PR,Traumatologista,8230.03,Pós,3,2022-01-05
C04767,Luiz Otávio Correia,1994-04-25,Outro,Londrina,PR,Cientista de alimentos,7046.67,Fundamental,2,2020-11-29
C04768,Milena Azevedo,2006-01-30,Feminino,Londrina,PR,Brigadeiro,7563.45,Fundamental,1,2023-12-05
C04769,Nathan Pinto,1984-07-10,Masculino,Londrina,PR,Assessor parlamentar,18731.09,Técnico,2,2025-05-05
C04770,Isis Farias,1999-09-22,Masculino,Londrina,PR,Paginador,8206.84,Fundamental,1,2024-08-25
C04771,Enrico Dias,1996-05-07,Feminino,Londrina,PR,Tecnólogo em Ciências das plantas medicinais,15707.98,Superior,1,2024-10-15
C04772,Dr. Ian Almeida,1971-09-03,Masculino,Londrina,PR,Manicure,4878.45,Médio,1,2022-06-14
C04773,Sr. Luiz Miguel Fernandes,2006-04-20,Masculino,Londrina,PR,Guia turistico,5783.11,Superior,2,2021-07-15
C04774,Fernando Pereira,1967-04-07,Outro,Londrina,PR,Seguidor de compras,15464.55,Fundamental,1,2025-03-05
C04775,Davi Costela,2001-05-15,Outro,Londrina,PR,Profissional de relações públicas,11655.33,Técnico,0,2023-08-31
C04776,Vitor Rodrigues,1994-08-23,Outro,Londrina,PR,Faturista,11602.2,Técnico,0,2022-09-20
C04777,Beatriz Alves,1977-08-15,Feminino,Londrina,PR,Marceneiro,3358.06,Pós,2,2025-06-24
C04778,Maria Eduarda Caldeira,1998-11-13,Masculino,Londrina,PR,Profissional de rádio e tv,7270.01,Pós,0,2020-10-14
C04779,Emanuelly Moura,1967-03-03,Outro,Londrina,PR,Carnavalesco,7665.43,Fundamental,1,2021-06-20
C04780,Gabriel Rodrigues,1972-08-01,Masculino,Londrina,PR,Personal stylist,3244.83,Técnico,1,2024-03-13
C04781,Agatha Campos,1993-05-29,Masculino,Londrina,PR,Engenheiro de aquicultura,17990.94,Fundamental,2,2022-10-20
C04782,Isis da Mata,1953-03-24,Feminino,Londrina,PR,Saxofonista,9010.79,Fundamental,3,2022-03-23
C04783,Lavínia da Rocha,1993-07-17,Masculino,Londrina,PR,Petroleiro,12430.8,Técnico,1,2021-11-13
C04784,Sr. Bruno Azevedo,1972-10-27,Masculino,Londrina,PR,Operador de vídeo,3017.16,Médio,1,2022-03-05
C04785,Natália Caldeira,1968-10-25,Outro,Londrina,PR,Headhunter,18486.02,Fundamental,0,2020-12-12
C04786,Rafaela Nascimento,1950-07-10,Masculino,Londrina,PR,Tecnólogo em rochas ornamentais,10200.84,Médio,4,2024-10-17
C04787,Maria Nascimento,1972-04-13,Outro,Londrina,PR,Flautista,19209.89,Técnico,0,2023-04-24
C04788,João Lucas Ferreira,1946-03-24,Feminino,Londrina,PR,Boticário,1597.8,Técnico,2,2024-11-29
C04789,João Vitor Costa,1960-11-05,Feminino,Londrina,PR,Arquivista,12168.78,Médio,0,2021-03-22
C04790,Dra. Olivia Nascimento,1974-08-29,Outro,Londrina,PR,Médico geneticista,5901.37,Pós,0,2024-07-22
C04791,Dr. Luiz Felipe Santos,1958-10-24,Outro,Londrina,PR,Escoteiro,13837.32,Médio,4,2022-11-25
C04792,Noah da Cunha,1957-04-29,Outro,Londrina,PR,Baixista,6915.07,Médio,4,2023-07-31
C04793,Sofia Ribeiro,1951-02-05,Outro,Londrina,PR,Maitre,9113.55,Técnico,4,2023-12-22
C04794,Calebe Silva,1965-01-08,Feminino,Londrina,PR,Patologista,6107.07,Fundamental,1,2025-02-01
C04795,Anthony Costela,1978-05-20,Feminino,Londrina,PR,Homeopata,6217.49,Técnico,3,2025-02-12
C04796,Vitor Hugo da Costa,1996-02-09,Masculino,Londrina,PR,Juiz de direito,19589.59,Pós,3,2021-07-30
C04797,João Guilherme Nogueira,1994-06-13,Masculino,Londrina,PR,Boxeador,15315.53,Médio,0,2022-11-02
C04798,Dra. Larissa Santos,1959-09-16,Masculino,Londrina,PR,Cozinheira,16567.26,Técnico,0,2025-04-06
C04799,Maria Luiza Pereira,1955-04-24,Outro,Londrina,PR,Engenheiro agrimensor,6102.43,Fundamental,3,2023-07-19
C04800,Nicolas Moreira,1994-01-17,Masculino,Londrina,PR,Judoca,15280.28,Fundamental,1,2020-08-18
C04801,Paulo Novaes,1949-11-21,Feminino,Londrina,PR,Vendedor,3959.8,Médio,4,2025-03-22
C04802,Renan Silveira,1996-03-18,Masculino,Londrina,PR,Gandula,12129.63,Médio,2,2023-05-16
C04803,Vicente da Costa,1956-10-21,Masculino,Londrina,PR,Procurador de justiça,16854.46,Fundamental,0,2021-02-11
C04804,Daniela Melo,2002-11-26,Masculino,Londrina,PR,Sociólogo,7815.1,Pós,0,2024-12-04
C04805,Thales Peixoto,1988-03-27,Masculino,Londrina,PR,Ceramista,14899.81,Fundamental,1,2022-08-09
C04806,Thiago Sales,1977-03-20,Feminino,Londrina,PR,Aviador,7514.56,Pós,1,2020-11-23
C04807,Ana Vitória Fogaça,1992-01-23,Outro,Londrina,PR,Engenheiro de processos,11099.02,Superior,1,2022-09-11
C04808,Lucas Gabriel Farias,2001-08-22,Outro,Londrina,PR,Gastrônomo,5228.66,Médio,1,2021-06-16
C04809,Isabelly Mendes,2006-12-11,Feminino,Londrina,PR,Figurante,8033.8,Médio,0,2023-05-21
C04810,Dr. Pedro Lucas da Luz,1988-08-13,Feminino,Londrina,PR,Agente funerário,19059.15,Pós,1,2021-04-28
C04811,Antônio Gonçalves,1998-03-31,Feminino,Londrina,PR,Zelador,1556.56,Pós,1,2024-02-29
C04812,Srta. Júlia da Luz,1970-11-20,Masculino,Londrina,PR,Implantodontista,15955.77,Fundamental,2,2023-02-02
C04813,Isaac Costela,1982-12-07,Feminino,Londrina,PR,Recreador,11199.22,Médio,0,2023-08-09
C04814,Srta. Julia Almeida,1997-03-25,Masculino,Londrina,PR,Perfusionista,17804.17,Médio,3,2023-03-12
C04815,Srta. Stella das Neves,1982-08-21,Feminino,Londrina,PR,Vigilante noturno/diurno,4775.61,Fundamental,3,2021-05-28
C04816,Gustavo Henrique Barbosa,1977-05-14,Outro,Londrina,PR,Engenheiro de petróleo,2707.96,Pós,0,2021-06-10
C04817,Sra. Luana Costa,1957-02-27,Feminino,Londrina,PR,Produtor fonográfico,13418.63,Pós,2,2022-12-24
C04818,Dr. Danilo Moura,1957-02-02,Outro,Londrina,PR,Profissional de marketing,17481.18,Pós,5,2022-04-21
C04819,Vitor Hugo Pinto,1982-04-07,Feminino,Londrina,PR,Engenheiro de computação,6488.33,Pós,2,2021-11-15
C04820,Ian Ramos,1980-04-29,Feminino,Londrina,PR,Tecnólogo em esporte e lazer,18238.92,Fundamental,0,2022-01-18
C04821,Letícia Alves,1990-11-11,Masculino,Londrina,PR,Seringueiro,13436.58,Pós,3,2023-09-09
C04822,Isadora Vieira,2000-01-24,Outro,Londrina,PR,Metalúrgico,10929.41,Médio,0,2023-03-18
C04823,Isis Barbosa,1951-08-29,Feminino,Londrina,PR,Zelador,14842.99,Técnico,1,2025-05-21
C04824,Esther Teixeira,1993-04-20,Outro,Londrina,PR,Sonoplasta,3328.44,Técnico,2,2025-05-18
C04825,Cauê Fogaça,1991-08-16,Feminino,Londrina,PR,Agente de combate à endemias,15308.45,Fundamental,0,2024-05-05
C04826,Vitor Cunha,1953-04-15,Outro,Londrina,PR,Locutor,19207.35,Fundamental,1,2022-06-13
C04827,Clarice Barros,2006-03-29,Feminino,Londrina,PR,Chefe de cozinha,6163.83,Médio,2,2022-11-26
C04828,Ana Clara Moreira,2001-06-22,Outro,Londrina,PR,Mãe social,18730.38,Técnico,1,2023-03-17
C04829,Guilherme Rezende,1947-01-19,Outro,Londrina,PR,Montador de negativos,18553.81,Pós,0,2022-12-26
C04830,Davi Lucca Correia,1980-04-21,Outro,São Paulo,SP,Instrumentista musical,1562.36,Fundamental,1,2022-04-19
C04831,Fernanda Cardoso,1973-04-24,Outro,Londrina,PR,Museólogo,15739.2,Pós,3,2025-05-07
C04832,Emanuelly Fogaça,1972-10-01,Feminino,Londrina,PR,Costureira,1527.02,Médio,3,2021-05-11
C04833,Luiz Felipe Teixeira,1957-03-21,Masculino,Londrina,PR,Ministro,15053.45,Pós,0,2023-02-09
C04834,Sr. Diego Nogueira,1969-12-28,Outro,Londrina,PR,Endocrinologista,16384.97,Técnico,5,2025-05-21
C04835,Helena Caldeira,1952-06-09,Outro,Londrina,PR,Senador,8936.14,Técnico,4,2022-12-29
C04836,Anthony Nascimento,1996-02-20,Outro,Londrina,PR,Digitador,8102.42,Pós,2,2022-06-03
C04837,Carolina Vieira,2000-11-15,Outro,Londrina,PR,Ginecologista,5130.97,Médio,0,2024-03-31
C04838,Fernanda Ferreira,1992-03-30,Masculino,Londrina,PR,Engenheiro de minas,17369.23,Superior,1,2024-09-05
C04839,Cauã Azevedo,2001-06-23,Masculino,Londrina,PR,Astronauta,11350.99,Pós,0,2020-08-18
C04840,Cauê Dias,1959-11-05,Feminino,Londrina,PR,Promotor de eventos,19213.78,Fundamental,1,2022-03-19
C04841,Maria Alice Cardoso,1977-12-08,Masculino,Londrina,PR,Imunologista,3409.06,Médio,1,2025-03-19
C04842,Marcos Vinicius Pires,1972-07-21,Feminino,Londrina,PR,Soldador,17531.2,Médio,3,2020-11-16
C04843,Davi Lucca Farias,1967-05-13,Feminino,Londrina,PR,Gestor público,11397.14,Fundamental,1,2022-02-17
C04844,Camila Castro,1954-08-02,Outro,Londrina,PR,Terapeuta Holístico,19810.83,Técnico,0,2022-02-17
C04845,Davi Lucas Almeida,1963-10-04,Outro,Londrina,PR,Geógrafo,4010.84,Médio,1,2025-02-20
C04846,Luiz Otávio Silveira,2002-11-24,Feminino,Londrina,PR,Administrador de redes,3291.84,Superior,2,2023-02-03
C04847,João Vitor Costa,1964-12-27,Outro,Londrina,PR,Obstetra,9069.06,Superior,0,2024-11-29
C04848,Bruna Fernandes,2003-01-06,Outro,Londrina,PR,Epidemiólogo,17961.33,Médio,2,2022-07-02
C04849,Luiz Fernando Porto,1951-08-10,Feminino,Londrina,PR,Numerólogo,18585.99,Técnico,0,2024-10-22
C04850,Augusto Gonçalves,1980-03-26,Masculino,Londrina,PR,Restaurador,16400.19,Técnico,1,2024-12-27
C04851,Amanda Freitas,1974-01-03,Outro,Londrina,PR,Cartógrafo,13138.48,Médio,1,2020-12-10
C04852,Mariane Nunes,1981-01-16,Feminino,Londrina,PR,Gestor de qualidade,14246.44,Técnico,3,2023-10-23
C04853,Thomas Rodrigues,1984-04-27,Outro,Londrina,PR,Pesquisador,15510.54,Fundamental,1,2021-11-18
C04854,Luiz Felipe Monteiro,1988-01-19,Feminino,Londrina,PR,Webmaster,16615.71,Médio,1,2021-11-28
C04855,Daniela Viana,1974-05-11,Feminino,Londrina,PR,Nadador,17918.16,Fundamental,2,2022-04-10
C04856,Cauã Aragão,1953-03-06,Outro,Londrina,PR,Lavador de veículos,12283.27,Técnico,4,2022-12-01
C04857,Fernando Melo,1975-12-09,Masculino,Londrina,PR,Co-piloto,9401.46,Superior,2,2020-12-18
C04858,Dra. Marcela Fogaça,1985-09-24,Feminino,Londrina,PR,Salgadeira,15436.56,Técnico,1,2022-10-26
C04859,Thales da Cunha,1966-05-01,Masculino,Londrina,PR,Zootecnista,1997.64,Fundamental,1,2023-12-05
C04860,João Pires,1981-06-22,Outro,Londrina,PR,Montador,1895.19,Superior,0,2023-01-12
C04861,Larissa Ramos,1948-12-03,Masculino,Londrina,PR,Escrivão,16712.81,Médio,2,2020-10-24
C04862,Maria Eduarda Moura,1977-02-18,Masculino,Londrina,PR,Retificador,15050.14,Médio,2,2025-05-19
C04863,Sr. Diego Nunes,1998-12-31,Masculino,Londrina,PR,Flanelinha,5156.43,Superior,2,2024-10-03
C04864,Bruno da Cunha,1988-09-14,Masculino,Londrina,PR,Educador,13740.73,Médio,1,2024-08-15
C04865,Vinicius Ramos,2004-04-14,Masculino,Londrina,PR,Corretor da bolsa de valores,2082.58,Médio,2,2022-11-17
C04866,Manuela Castro,1985-09-18,Outro,Londrina,PR,Caminhoneiro,15496.9,Superior,2,2020-12-15
C04867,Leandro Mendes,1962-01-31,Outro,Londrina,PR,Assistente administrativo,9488.72,Fundamental,2,2022-04-13
C04868,Luana Peixoto,1977-09-12,Masculino,Londrina,PR,Tintureiro,10264.01,Fundamental,1,2021-07-07
C04869,Benício Cardoso,1988-08-16,Feminino,Londrina,PR,Impressor,2149.9,Médio,3,2023-08-06
C04870,Beatriz Almeida,1952-06-28,Feminino,Londrina,PR,Engenheiro de telecomunicações,3507.7,Médio,3,2024-07-15
C04871,João Lucas da Cruz,1967-07-23,Masculino,Londrina,PR,Geofísico,4344.18,Fundamental,1,2024-07-15
C04872,Emanuel Rezende,1989-07-08,Masculino,Londrina,PR,Cirurgião bucal,14444.22,Médio,3,2020-12-25
C04873,João Vitor Lopes,1946-01-01,Outro,Londrina,PR,Revisor,11124.84,Técnico,2,2022-09-02
C04874,Maysa Araújo,1975-07-12,Outro,Londrina,PR,Químico farmacêutico,11321.02,Técnico,4,2024-10-13
C04875,Maria Gomes,1996-09-15,Outro,Londrina,PR,Perfusionista,19711.54,Pós,2,2020-12-29
C04876,Dra. Ana Lívia Nunes,2005-02-26,Outro,Londrina,PR,Oculista,11357.68,Técnico,3,2025-04-06
C04877,Davi Lucca Moraes,1981-05-06,Feminino,Londrina,PR,Karateca,9360.4,Técnico,1,2023-04-30
C04878,Cauã da Mota,1995-09-06,Feminino,Londrina,PR,Gagsman,6664.74,Superior,3,2022-04-02
C04879,Calebe Carvalho,1999-05-30,Masculino,Londrina,PR,Sonoplasta,18634.94,Fundamental,1,2021-12-24
C04880,Ana Júlia da Rosa,2005-10-24,Feminino,Londrina,PR,Impressor,6967.38,Técnico,3,2025-05-06
C04881,Dr. Matheus Pereira,1978-03-26,Masculino,Londrina,PR,Teólogo,17682.41,Fundamental,0,2022-05-31
C04882,Juan da Paz,1954-06-07,Outro,Londrina,PR,Barman,3845.41,Fundamental,0,2023-11-20
C04883,Marcela Barros,1955-09-10,Outro,Londrina,PR,Produtor editorial,14454.99,Fundamental,1,2020-07-20
C04884,Ana Moraes,1972-05-06,Feminino,Londrina,PR,Clap loader,8800.23,Técnico,2,2025-04-13
C04885,Kaique Costa,1970-02-07,Outro,Londrina,PR,Ortoptista,16609.03,Fundamental,1,2021-01-04
C04886,Sra. Clarice Monteiro,2004-05-19,Masculino,Londrina,PR,Coach,11471.97,Médio,0,2024-12-13
C04887,Benjamin Alves,1964-07-11,Masculino,Londrina,PR,Assistente social,5948.93,Fundamental,2,2022-05-07
C04888,Isabelly Moreira,1983-09-16,Outro,Londrina,PR,Gandula,11557.9,Fundamental,0,2022-02-18
C04889,Sr. Calebe Jesus,1975-06-06,Outro,Londrina,PR,Violonista,11717.13,Superior,3,2023-01-20
C04890,Otávio Silva,1955-06-17,Outro,Londrina,PR,Terapeuta ocupacional,3230.43,Superior,2,2023-12-24
C04891,Emanuella Teixeira,1961-04-29,Outro,Londrina,PR,Fonoaudiólogo,4019.33,Médio,2,2022-03-01
C04892,Maria Fernanda Cavalcanti,1946-09-03,Feminino,Londrina,PR,Capelão,10574.4,Médio,1,2020-07-27
C04893,Camila Pires,1975-01-07,Masculino,Londrina,PR,Profissional de relações internacionais,14427.35,Fundamental,0,2025-05-08
C04894,João Miguel da Mota,1947-11-25,Masculino,Londrina,PR,Médico,13059.54,Fundamental,0,2021-11-06
C04895,Davi Luiz Nunes,1974-01-20,Outro,Londrina,PR,Profissional de cinema,13226.31,Fundamental,1,2022-06-25
C04896,Daniel da Rosa,1960-02-07,Feminino,Londrina,PR,Ufólogo,10026.64,Superior,2,2022-06-16
C04897,Sofia Gonçalves,1983-10-28,Feminino,Londrina,PR,Desembargador de justiça,2054.26,Fundamental,4,2025-05-20
C04898,Luiz Miguel Martins,1946-08-01,Masculino,Londrina,PR,Bioquímico,15843.13,Fundamental,3,2023-12-28
C04899,Daniel Araújo,2003-11-27,Outro,Londrina,PR,Atleta de tiro com arco,2061.43,Superior,3,2021-10-09
C04900,Maria Cecília Pinto,1982-08-21,Outro,Londrina,PR,Artista plástico,16447.48,Técnico,2,2024-07-30
C04901,Renan Pereira,2006-04-22,Masculino,Londrina,PR,Maestro,14227.19,Pós,1,2021-04-27
C04902,Dr. Augusto Viana,1951-09-08,Masculino,Londrina,PR,Técnico em agropecuária,9621.11,Técnico,0,2024-12-05
C04903,Sr. Felipe Peixoto,1955-02-22,Feminino,Londrina,PR,Astrólogo,2559.08,Técnico,2,2021-06-02
C04904,Juan Caldeira,1950-11-29,Outro,Londrina,PR,Homeopata,4270.84,Superior,0,2021-04-19
C04905,Bruna Rezende,1996-03-04,Feminino,Londrina,PR,Carnavalesco,13935.3,Técnico,4,2023-12-12
C04906,Ana Júlia Moura,1971-03-29,Feminino,Londrina,PR,Policial federal,15421.79,Superior,2,2020-11-17
C04907,Camila Viana,2003-11-14,Masculino,Londrina,PR,Maitre,11596.84,Médio,0,2024-10-19
C04908,Lucca Araújo,1961-12-14,Outro,Londrina,PR,Defensor Público,12163.12,Pós,0,2023-11-04
C04909,João Pedro Cunha,1980-03-22,Feminino,Londrina,PR,Contábil,11161.11,Fundamental,1,2025-01-11
C04910,Gustavo Henrique Moura,1952-05-08,Masculino,Londrina,PR,Rebarbador de metal,16750.6,Superior,1,2023-10-23
C04911,Amanda Almeida,2003-04-28,Outro,Londrina,PR,Bibliotecário,16083.73,Superior,2,2024-06-13
C04912,Evelyn Silva,1945-02-08,Feminino,Londrina,PR,Sonoplasta,2247.09,Pós,0,2024-06-06
C04913,Davi Luiz Ribeiro,1961-05-28,Masculino,Londrina,PR,Personal trainer,2316.71,Fundamental,0,2023-07-18
C04914,João Gabriel Melo,1959-06-13,Outro,Londrina,PR,Podólogo,6333.78,Médio,1,2023-11-15
C04915,Ana Beatriz da Conceição,1973-04-30,Feminino,Londrina,PR,Cumim,13278.36,Fundamental,2,2021-01-17
C04916,Juliana Araújo,1960-02-11,Outro,Londrina,PR,Crítico,11043.98,Técnico,1,2025-03-21
C04917,Davi Lucca Castro,1960-12-14,Feminino,Londrina,PR,Agente de viagens,8487.84,Fundamental,3,2021-02-06
C04918,Juliana das Neves,1989-06-22,Feminino,Londrina,PR,Moleiro,4261.55,Superior,1,2024-02-23
C04919,Theo Fernandes,1977-08-17,Masculino,Londrina,PR,Relações públicas,19827.35,Superior,1,2023-04-01
C04920,Sra. Lívia Carvalho,1970-05-18,Masculino,Londrina,PR,Impressor,8274.9,Médio,3,2021-05-04
